 5300.00	315.482345	2.382026	10.750000	7.880000
 5350.00	315.665134	2.324184	11.050000	7.880000
 5400.00	315.848352	2.267538	11.350000	7.880000
 5450.00	316.031993	2.212070	11.650000	7.880000
 5500.00	316.216057	2.157757	11.950000	7.880000
 5550.00	316.400539	2.104580	12.250000	7.880000
 5600.00	316.585437	2.052519	12.550000	7.880000
 5650.00	316.770749	2.001554	12.850000	7.880000
 5700.00	316.956471	1.951667	13.150000	7.880000
 5750.00	317.142600	1.902838	13.450000	7.880000
 5800.00	317.329135	1.855049	13.750000	7.880000
 5850.00	317.516072	1.808282	14.050000	7.880000
 5900.00	317.703409	1.762517	14.350000	7.880000
 5950.00	317.891144	1.717738	14.650000	7.880000
 6000.00	318.079273	1.673926	14.950000	7.880000
 6050.00	318.267794	1.631065	14.950000	7.880000
 6100.00	318.456706	1.589138	14.950000	7.880000
 6150.00	318.646005	1.548126	14.950000	7.880000
 6200.00	318.835689	1.508015	14.950000	7.880000
 6250.00	319.025756	1.468788	14.950000	7.880000
 6300.00	319.216203	1.430428	14.950000	7.880000
 6350.00	319.407029	1.392920	14.950000	7.880000
 6400.00	319.598231	1.356248	14.950000	7.880000
 6450.00	319.789806	1.320396	14.950000	7.880000
 6500.00	319.981753	1.285351	14.950000	7.880000
 6550.00	320.174070	1.251095	14.950000	7.880000
 6600.00	320.366754	1.217616	14.950000	7.880000
 6650.00	320.559803	1.184899	14.950000	7.880000
 6700.00	320.753216	1.152928	14.950000	7.880000
 6750.00	320.946989	1.121691	14.950000	7.880000
 6800.00	321.141122	1.091173	14.950000	7.880000
 6850.00	321.335612	1.061360	14.950000	7.880000
 6900.00	321.530458	1.032240	14.950000	7.880000
 6950.00	321.725656	1.003799	14.950000	7.880000
 7000.00	321.921206	0.976024	14.950000	7.880000
 7050.00	322.117106	0.948902	14.950000	7.880000
 7100.00	322.313353	0.922421	14.950000	7.880000
 7150.00	322.509946	0.896567	14.950000	7.880000
 7200.00	322.706883	0.871330	14.950000	7.880000
 7250.00	322.904162	0.846696	14.950000	7.880000
 7300.00	323.101782	0.822655	14.950000	7.880000
 7350.00	323.299740	0.799193	14.950000	7.880000
 7400.00	323.498035	0.776300	14.950000	7.880000
 7450.00	323.696666	0.753965	14.950000	7.880000
 7500.00	323.895630	0.732176	14.950000	7.880000
 7550.00	324.094925	0.710922	14.950000	7.880000
 7600.00	324.294552	0.690193	14.950000	7.880000
 7650.00	324.494506	0.669978	14.950000	7.880000
 7700.00	324.694788	0.650266	14.950000	7.880000
