  210 ''''     0    0       0
  729 DWV  
 2884 DWW  
 1337 DXB  
   45 DXR  90037   41.37  -73.48 0139 Danbury, CT
 1698 DYS  
 1956 EAA  
 2630 EAB  41112   18.23   42.65 2090 Abha, SD  
 2217 EAU      0   44.87  -91.49 0276 Chippewa Valley Regional
  258 EBBR 06451   50.90    4.53   58 Brussels National Apt, BX
 1254 EBC  
  937 EBCI     0   50.60    4.50  187 Charleroi
 1403 EBL      0   41.30    2.10    3 Barcelona  
 2667 ECO  
 2745 ECS  
 1459 EDD? 
  938 EDDC     0   51.10   13.80  230 Dresden
  528 EDDF 10637   50.05    8.60  113 Frankfurt Main, DL
  940 EDDG     0   52.10    7.70   48 Munster/Osnabruck, DL
  941 EDDH 10147   53.63   10.00   16 Hamburg, DL
   46 EDDK 10513   50.87    7.17 0099 Koln/Bonn, DL
  254 EDDL 10400   51.28    6.78   44 Dusseldorf, DL
  252 EDDM 10870   48.35   11.78  448 Munich, DL
  945 EDDN     0   49.50   11.10  318 Nurnberg
  946 EDDP     0   51.30   12.30  141 Leipzig
  947 EDDS     0   48.80    9.20  396 Stuttgart
  948 EDDT     0   52.60   13.30   36 Berlin
  949 EDDV     0   52.50    9.70   53 Hannover
  950 EDDW     0   53.00    8.80    3 Bremen
 1482 EDF  40417   26.43   49.80   12 Dammam, SD  
 1528 EDI  
   47 EDW  72381   34.91 -117.87 0705 Edwards AFB, CA
 1288 EEA  
 1258 EEE  
 1187 EEL  
 2313 EEN  
 3140 EET  
 1261 EEZ  
  232 EFD      0   29.62  -95.17   12 Ellington/Houston, TX 
  951 EFHK     0   60.30   25.00   17 Helsinki
 3058 EFW  
  952 EGAA     0   54.70   -6.20    4 Belfast
 1356 EGBB 03534   52.45   -1.75   99 Burmingham, UK
  953 EGCC     0   53.40   -2.20   78 Manchester
  558 EGE      0   39.64 -106.92 1992 Eagle Apt., CO  
  954 EGJJ     0   49.30   -2.20   84 Jersey
  778 EGKK 03776   51.15   -0.18 0062 London/Gatwick, UK 
  955 EGLC     0   51.40    0.10    5 London/City
  203 EGLL 03772   51.48   -0.45 0024 London/Heathrow, UK
 2524 EGN  41140   16.88   42.58    6 Jazan, SD  
  956 EGNM     0   53.80   -1.70  207 Leeds
  957 EGNT     0   55.00   -1.70   81 Newcastle
   48 EGNX 90032   52.83   -1.32 0094 Derby, East Midlands, UK
  958 EGPD     0   57.20   -2.20   65 Aberdeen
  959 EGPF     0   55.90   -4.40    7 Glasgow
  960 EGPH     0   55.90   -3.30   41 Edinburgh
   49 EGSS 03683   51.88    0.23 0106 London-Stansted, UK 
  839 EGU      0   -2.10  -79.90    4 Guayaquil 
 2689 EGY  
  721 EHAM 06240   52.30    4.77    2 Amsterdam/Schip, NL
 2476 EHL  40394   27.43   41.68 1015 Hail, SD  
 2759 EIA  
  961 EICK     0   51.80   -8.50  153 Cork
  962 EIDW     0   53.40   -6.20   73 Dublin
  963 EINN     0   52.70   -9.00   14 Shannon
 2879 EIW  
 3138 EJN  
 2457 EJO  
  567 EKA  
 2844 EKB  
 1183 EKC  
  964 EKCH     0   55.60   12.60    5 Copenhagen/Kastrup
 2282 EKE  
  644 EKL      0    0       0  
  657 EKM  
  871 EKR  
  854 EKS  
 2216 ELM      0   42.16  -76.89 0291 Elmira/Corning Regional
   50 ELP  72270   31.80 -106.40 1193 El Paso, TX
  197 EMA  90032   52.83   -1.32   94 Derby, East Midlands, UK
  874 EMD      0   40.50   -3.60  609 Madrid  
 1581 EME  
 2954 EMG  
 2317 EMR  
 2645 EMT  
 2896 EMX  
  965 ENAL     0   62.50    6.10   21 Alesund
  966 ENAT     0   70.00   23.40    2 Alta
  967 ENBO     0   67.30   14.50   12 Bodo
  968 ENBR     0   60.30    5.20   50 Bergen
  969 ENCN     0   58.20    8.10   17 Kristiansand
  970 ENEV     0   68.50   16.70   25 Harstad/Evenes
  971 ENGM     0   60.20   11.10  207 Oslo
  972 ENHD     0   59.30    5.20   22 Haugesund
  973 ENKR     0   69.70   29.90   86 Kirkenes/Hoybuktmoen
 2850 ENSB 01008  78.25    15.47   2   SVALBARD LUFTHAVN, NO
  974 ENTC     0   69.70   18.90    9 Tromso/Langnes
  975 ENVA     0   63.40   11.00   17 Trondheim
  976 ENZV     0   58.80    5.60    8 Stavenger
 2519 EOS  
  977 EPGD     0   54.30   18.50  148 Gdansk
  978 EPKK     0   50.10   19.80  241 Krakow
 2562 EPKT  12560   50.24   19.03  284 Katowice, Poland
  979 EPWA     0   52.10   20.90  110 Warsaw
  838 EQU  84071   -0.14  -78.49 2813 Quito, Ecuador 
 2750 ERD  
 2215 ERI      0   42.08  -80.18 0223 Erie Intl/Tom Ridge Field
 3068 ERT  
 1257 ERW  
 2964 ESC  72648  45.73  -87.08 185 Escanaba, MI/US
  980 ESDB     0   56.30   12.80   20 Angelholm
  981 ESGG     0   57.80   12.30  154 Gotenburg
 2309 ESM  
  982 ESMK     0   55.90   14.10   23 Kristianstad
  983 ESMQ     0   56.70   16.30    5 Kalmar
  984 ESMS     0   55.60   13.40   71 Malmo
  985 ESMX     0   56.90   14.80  185 Vaxjo
  986 ESNN     0   62.50   17.40    4 Sundsvall
  987 ESNO     0   63.40   18.90  107 Ornskoldsvik
  988 ESNU     0   63.90   20.20    7 Umea
  989 ESOK     0   59.50   13.30  107 Karlstad
  990 ESPA     0   65.60   22.10   17 Lulea
  991 ESPC     0   63.20   14.50  376 Ostersund
  992 ESSA     0   59.70   17.90   37 Stockholm/Arlanda
 1513 ESSP     0   58.586  16.25   10 Kungsangen, Sweden
 2775 ESY  
 1653 ETAR 
  993 ETOR     0   49.50    8.40   95 Mannheim/Coleman
   51 EUG  72693   44.12 -123.22 0114 Eugene, OR
 1124 EVC     0   39.50   -0.50   68 Valencia  
  994 EVRA     0   57.10   24.10   10 Riga
 2214 EVV      0   38.04  -87.53 0127 Evansville Regional
   52 EWR  72502   40.70  -74.17 0009 Newark Intl, NJ
  995 EYVI     0   54.80   25.20  196 Vilnius
  230 EZE  87576  -34.82  -58.53   20 Buenos Aires-Ezeiza, AG
 2591 FABL  68442 -29.10    26.30 1354 Bloemfontein, SA
  996 FACT     0  -33.90   18.6    42 Capetown, SA
 1210 FADN 68588  -29.97   30.95    8 Durban/Lewis, SA
 2557 FAEL  68858  -33.03   27.83  125 East London, SA
 1307 FAF  
 1420 FAGG 68828  -34.01   22.38  198 George, So. Africa
  201 FAI  70261   64.82 -147.87  138 Fairbanks Intl, AK  
  997 FAJS     0  -26.10   28.30 1720 Johannesburg
 1421 FAPE 68842  -33.98   25.62   69 Port Elizabeth, So. Africa
   53 FAR  72753   46.90  -96.80 0274 Fargo/Hector, ND
   54 FAT  72389   36.77 -119.72 0100 Fresno, CA
 1220 FAWW 68110  -22.57   17.10 1725 Windhoek, NM
 2725 FAX  
 2686 FAY      0   34.98  -78.88   58 Fayetteville, NC  
 2082 FCA  72779   48.30 -114.27  906 Kalispell/Glacier, MT
 2793 FCO  
  710 FCV  
 3142 FDA  
 1227 FDS  
 2638 FDW  
 2580 FEFF  64650    4.40   18.52  366 Bangui, CAR
 1521 FFF   78925   14.59  -61.00    5 Le Lamentin/Fort De France, Martinique  
 2434 FFL  
 2712 FFW  
 2577 FGSL  64810    3.75    8.71   56 Malabo, Eq. Guinea
 1398 FHK  
 1221 FIMP 61990  -20.43   57.68   57 Plaisance, Mauritius
 1996 FIT  
 2687 FJK  
 2681 FJP  
  445 FKA  
  516 FKB     0   42.50    9.50    8 Bastia (Corsica)  
  669 FKC     0   42.60    8.80   64 Calvi 
  855 FKD  
 2702 FKF  
 1251 FKJ       0   41.90    8.80    5 Ajaccio   
 2579 FKKD  64910    4.00    9.73    9 Douala, Cameroon
 1453 FKM  
 1483 FKN  
  502 FKS  
 1451 FKT  
 2578 FKYS  64950    3.81   11.50  751 Yaounde, Cameroon
 1921 FLB  
 2753 FLD  
  246 FLL      0   26.07  -80.15    3 Ft. Ldrdale/Hlywd, FL
 2559 FLL# 
 2609 FLLI  67743 -17.82  25.82  1006  Livingstone, Zambia
 2582 FLLS  67665  -15.33   28.45 1152 Lusaka, Zambia
 2511 FLT  
 2583 FMMA  67083  -19.03   47.17 1450 Antananarivo, Madagascar
 1737 FMN       0   43.60    7.20    3 Nice   
 2604 FMY  
  998 FNLU     0   -8.40   12.80   70 Luanda
 2211 FNT      0   42.97  -83.74 0238 Bishop International
 2210 FOD      0   42.55  -94.19 0352 Fort Dodge Regional
 2059 FOE  
 1126 FOOD 
  373 FPG      0   49.01    2.55  117 Paris Charles De Gaulle
 2780 FPO  
  999 FQMA     0  -25.90   32.60   43 Maputo
  298 FRA      0    0       0
 2927 FSC   07780 41.51 9.10 27 Figari, FR
   55 FSD  72651   43.57  -96.73 0435 Sioux Falls/Foss, SD
 1000 FSIA     0   -4.70   55.50    3 Seychelles
 2208 FSM      0   35.34  -94.37 0142 Fort Smith Regional
 2442 FSO  
 2581 FTTJ  64700   12.13   15.03  295 Ndjamena, Chad
 2728 FUA  
 1001 FVHA     0  -17.90   31.10 1480 Harare
   56 FWA  72533   41.00  -85.20 0252 Fort Wayne, IN
 2610 FWCL 67693  -15.68   34.97  779 Blantyre/Chileka, Malawi
 1241 FWKI     0  -13.791  33.78 1229 Lilongwe Intl, Malawi    
 1216 FWR  
 2862 FWW  
  611 FXA  
 2608 FZAA 64210  -4.39  15.44   313  N'Djili, D.R. Congo
 1174 G00  
  701 G8ik 
  673 G8i{ 
  665 G8m{ 
  666 G9ik 
  712 G9i{ 
  675 G9mk 
 2894 GAK  
 2007 GAV  
 1583 GBO  
 2095 GCC  
 1002 GCFV     0   28.50  -13.80   21 Fuerteventura
 1003 GCLA     0   28.60  -17.70   31 Santa Cruz de la Palma
 1004 GCLP     0   27.90  -15.50   57 Las Palmas
 1556 GCM  
 1005 GCRR     0   28.90  -13.60   39 Arrecife
 1006 GCTS     0   28.00  -16.50   64 Tenerife
 1219 GDF  
 2073 GDI  
   57 GDL  76613   20.52 -103.32 1526 Guadalajara/Hidalgo, Mexico
   58 GEG  72785   47.63 -117.53 0720 Spokane, WA
 2206 GFK      0   47.95  -97.18 0257 Grand Forks Intl
  889 GFW  
 2747 GGE  
 2448 GGG  59287  23.39  113.30    15  Baiyun/Guangzhou, CI 
  844 GGL  
  691 GGS  
  331 GGT  78641   14.58  -90.52 1489 Guatemala City, Guatemala
 1998 GHI  
 1984 GHR  
  327 GIG  83743  -22.92  -43.17    5 Rio De Janeiro-Intl, Brazil
 2026 GIR      0   35.30   25.10   35 Iraklion
 1410 GJT  
  408 GKA  
  415 GKB  
  456 GKD  
  443 GKE  
  564 GKF  
  688 GKI  
  436 GKJ  
 2792 GKK  
  474 GKL  57957  25.23  110.04   174  Liangjiang/Guilin, CI 
  483 GKM  
  530 GKO  
  451 GKP  
  524 GKR       0   39.30   19.50   46 Corfu
  426 GKS  
  500 GKT  
 1550 GLA  
 2205 GLH      0   33.48  -90.99 0039 Mid Delta Rgnl
 1242 GLK  
 2099 GLL  
 1007 GMAD     0   30.40   -9.50   76 Agadir
 1008 GMMN     0   33.60   -7.60   61 Casablanca
 1387 GMMX 60230   31.61   -8.03  468 Marrakech/Menara, Morocco
 2787 GNT  
 3126 GNU  
  887 GNV  
  308 GNX  90032   52.83   -1.32 0094 Derby, East Midlands, UK 
 1238 GOD  
 2294 GOG  
 1419 GOJ  27459   56.27   44.00  157 Niznij Novgorod, Russia
   59 GON  90036   41.33  -72.05 0006 Groton/Trumbull, CT
 2558 GOOY  61641   14.74  -17.49   26 Dakar, Senegal
 2951 GPH  
 2204 GPT      0   30.41  -89.07 0008 Gulfport-Biloxi Intl
 2648 GPY  
 2203 GPZ      0   47.21  -93.51 0413 Grand Rapids/Newstrom Fld
  343 GRB  72645   44.48  -88.13  214 Green Bay/Strbl, WI
 1668 GRK  
  209 GRR  72635   42.88  -85.52  245 Grand Rapids, MI
   60 GRU  90006  -23.53  -46.63  792 Sao Paulo/Guarulhos, BZ
 1781 GSB  
 3089 GSN  
   61 GSO  72317   36.08  -79.95 0275 Greensboro, NC
  653 GSP  72312   34.90  -82.22  296 Grnvile-Sprtnbrg, SC
  297 GSS      0    0       0
  600 GTB  
  318 GTF  72775   47.48 -111.35 1118 Great Falls, MT  
  557 GTJ      0   23.70   90.40    9 Dhaka 
 1915 GTK  
 1893 GTR  
   62 GUA  78641   14.50  -90.55 1489 Guatemala, GUA (Unofcl)
  775 GUC  
 2573 GUCY  61832    9.57  -13.62   26 Conakry, Guinea
 1316 GUM   91217   13.48  144.80   91 Guam Intl, Guam  
 2774 GUN  
 2357 GVA  
 2468 GVV  
 2936 GWT   0     54.91 8.34 16 Sylt, DE
  824 GYE  
 1597 GYG  
 1715 GYR  
 2431 GYS  
 2322 GYV  
 1961 GYY  
 1374 HAAB 63450    8.98   38.80 2323 Addis Ababa/Bole, Ethiopia
 2953 HAM  
 2045 HAV  
 1229 HBP      0   47.40   19.20  150 Budapest  
   63 HDN  90008   40.50 -107.25 2012 Hayden, CO
 1009 HEBA     0   31.20   30.00   54 Alexandria
 1010 HECA     0   30.10   31.40  116 Cairo
 1383 HEGN 62463   27.18   33.80   16 Hurghanda, Egypt
 1369 HEL  
 1386 HELX 62405   25.67   32.71   90 Luxor, Egypt
 2027 HER  
   64 HFD  90035   41.73  -72.65 0006 Hartfrd/Brainard, CT
 1755 HGK  
 1599 HGT  
 1377 HHAS 63021   15.29   38.91 2335 Asmara, Eritrea
  321 HHH      0   32.22  -80.70 9999 Hilton Head Island, S.C.
 1252 HHI  
 1180 HHL  
 1285 HHN  
 2552 HIA  
 2199 HIB      0   47.39  -92.84 0412 Chisholm-hibbing
 2649 HIF  
 1941 HIK  
 1808 HIL  
 1845 HIT  
  455 HKA  
  685 HKB  
  800 HKD  
  238 HKG  45007   22.33  114.18 0024 Hong Kong Intl, HK
  304 HKK      0    0       0
  671 HKL  
  881 HKM  
 1011 HKNA     0   -1.30   36.80 1624 Nairobi
  576 HKO      0   19.73 -156.05   13 Keahole Kona Intl, HI  
  684 HKR  
  690 HKS  
 1540 HLI  
 2341 HLL  
 1012 HLLT     0   32.80   13.20   80 Tripoli
 1428 HLM  
  375 HLP  96745   -6.18  106.83    8 Jakarta-Halim, Indonesia
 2113 HML  
 1596 HMN  
 1436 HMR  
 3137 HND  
   65 HNL  10001   21.33 -157.93 0002 Honolulu, HI
 2144 HOA  
  338 HOG      0   20.50  -76.23 9999 Holguin, Cuba                         
 1680 HOP  
   66 HOU  72243   29.65  -95.28 0015 Houston/Hobby, TX
   67 HPN  90010   41.07  -73.72 0134 White Plains, NY
  546 HRL  
 1775 HRT  
 1384 HSSS 62721   15.59   32.55  384 Khartoum, Sudan
   68 HSV  72323   34.65  -86.77 0196 Huntsville, AL
 2606 HTAR 63789   -3.37   36.63 1387 Arusha, Tanzania
 1013 HTDA     0   -6.90   39.20   54 Dar Es Salaam
 1545 HTG  
 1816 HTKJ 
 1934 HTO  
 1382 HUEN 63705    0.04   32.44 1153 Entebbe/Kampala, Uganda
 1923 HUX  
 2090 HVT  
  300 HXX      0  -34.52  144.83 9999 Hay  N.S.W., AU
 2637 HYD  
 2922 HYD   43128  17.24  78.43  617  Hyderabad Intl, IN
 1874 IAA  
 2720 IAC  
   69 IAD  72403   38.98  -77.47 0085 Dulles Intl, VA
   70 IAH  72243   29.97  -95.35 0013 Houston Intl, TX
 2885 ICI  
 1195 ICN  
   71 ICT  72450   37.65  -97.43 0406 Wichita, KS
  394 ICV  
 2128 ICY  
   72 IDA  90011   43.52 -112.07 1445 Idaho Falls, ID
 1153 IDI  
 2865 IDW  
 1406 IFH  
 3118 IIA  
  789 III  40754   35.69   51.31 1208 Tehran/Mehrabad, Iran  
   73 IJD  90034   41.74  -72.18 0075 Willimantic, CT 
 2709 IJN  
  397 IKA  
  418 IKB  
  460 IKC  
  870 IKF  
  714 IKG  
  683 IKI  
  541 IKJ  
  562 IKL  
 1415 IKM  
 2853 IKO  70482  52.9   -168.8   23   NIKOLSKI, AK
 2730 IKP  
  553 IKS  
  672 IKT  
 2530 ILH  
 2958 ILM  72301  34.27  -77.92   9 Wilmington, NC/US
 1304 IME  
 2955 IMT   0     45.82  -88.12 358 Iron Mtn/Ford, MI/US
 1250 INC  
   74 IND  72438   39.73  -86.27 0246 Indianapolis, IN
 2196 INL      0   48.57  -93.40 0361 Falls Intl
 2460 INN  
 1968 IORD 
 1473 IPA  
 1363 IPH  
 1209 IPN  
 1520 IPZ     0   45.50   12.30    2 Venice  
 1458 IQI  
 1163 IRA  
 1407 IRE  
 1296 IRF     0   41.80   12.20    4 Rome/Fiumicino 
 1269 IRH  
 3069 IRN  
 1314 ISB  
  891 ISFO 
 1969 ISGA 
   75 ISP  90012   40.78  -73.10 0030 Islip/Macarthur, NY
  289 IST  17060   40.97   28.82   37 Istanbul/Atatur TU
 1814 ISX  
 2959 ITH      0  42.48  -76.47 335 Ithica, NY/US
 3086 IUL  
 1246 IUO  
 2549 IVC  
 2938 IVL   0     68.60 27.42 147 Ivalo, FI-ES
 1898 IWL  
 2513 IXX  
 1290 JAA  47686   35.77  140.38    7 New Tokyo Intl, JP  
   76 JAC  90013   43.60 -110.73 1964 Jackson, WY
   77 JAN  72235   32.32  -90.08 0091 Jackson, MS
 2889 JAP  
   78 JAX  72206   30.50  -81.70 0009 Jacksonville, FL
  663 JBB      0   34.43  135.24    7 Kansai Intl.  
 3119 JBQ  
  324 JCC  47425   42.80  141.67   30 Chitose, JP
 1869 JEK  
 1750 JEY  
 2133 JFJ  
   79 JFK  74486   40.65  -73.78 0007 New York JFK, NY
 2334 JFK# 
 2880 JFK0 
 2585 JFT  47819   32.84  130.86   196  Kumamoto, JP  
 2640 JFW  
 1765 JGB  
 2594 JGG  
 3096 JIB  
 2039 JJJ  
 2809 JJK  
 2055 JJU  
 1457 JJV  
  442 JKA  
  559 JKC  
 1966 JKF  
 1171 JKJ  
 1838 JKK  
  768 JKM  
 2588 JKS  
 2194 JMS      0   46.93  -98.68 0456 Jamestown Regional
 1178 JQE  
 1426 JRA  
 2764 JSB  
  280 JSJ  78526   18.43  -66.00   19 San Juan, PU
 3067 JSO  
 1831 JST  
 1803 JSU  
 1362 JTJ  
 1519 JTT  
  876 K00  
  390 KAB      0    0       0   
 1496 KABQ  72365   35.05 -106.62 1619 Albuquerque, NM
  370 KAC      0    0       0  
  647 KAD      0    0       0 
 1440 KADW 74594   38.82  -76.87   86 Andrews AFB, MD 
  781 KAFW     0   32.98  -97.32  220 Fort Worth/Alliance, TX 
 1217 KAL  
  574 KAM  
 2941 KAO   0     65.99 29.24 264 Kuusamo, FI
 2432 KAQ  
  376 KARA     0   30.03  -91.88    7 New Iberia/Acadi, LA 
 1208 KAS  
  187 KAT      0    0       0 
 1360 KATL
  380 KAU      0    0       0   
 1335 KAUS  72254   30.30  -97.70 0189 Austin/Mueller, TX
 1543 KAUW
 2825 KAX  
 1717 KAY  
  249 KBD      0    0       0   
 1265 KBF  
 2678 KBG  
  733 KBGR     0   44.80  -68.83   59 Bangor, ME
  332 KBH      0    0       0   
 1495 KBHM  72228   33.47  -86.83 0227 Birmingham, AL
 1181 KBI  
 1334 KBIL  72677   45.80 -108.53 1088 Billings/Logan, MT
  283 KBN      0    0       0   
  207 KBO      0    0       0   
 1443 KBO? 
 1412 KBOI  72681   43.57 -116.22 0871 Boise, ID
 1503 KBOS  72509   42.36  -71.09 0030 Boston, MA
 1189 KBP  
  379 KBT      0    0       0   
 1776 KBTL 
  346 KBU      0    0       0   
  179 KBW      0    0       0   
  643 KCA      0    0       0  
 1794 KCG  
  205 KCH      0    0       0   
  667 KCL  
  199 KCM      0    0       0   
  388 KCO      0    0       0   
  809 KCSG     0   32.52  -84.93  121 Columbus, GA 
  182 KCV      0    0       0   
 1337 KCVG  72421   39.05  -84.67 0267 Cincinnati/Grtr, OH
 1962 KDBI 
  229 KDC      0    0       0   
 1331 KDCA  72405   38.85  -77.03 0005 Washington National, VA
 1532 KDCG 
 1511 KDCW
  180 KDE      0    0       0   
 1312 KDE? 
 1409 KDEN  72469   39.87 -104.67 1611 Denver (DIA), CO
  186 KDF      0    0       0   
 1328 KDFA 
 1584 KDFI 
 1344 KDFL 
 1333 KDFS 
 1320 KDFW  72259   32.90  -97.03 0182 Dallas/Fort Worth, TX
  264 KDT      0    0       0   
 1204 KDW  
  319 KD`N     0    0       0  
  604 KDeN 
 3127 KDh` 
  309 KEF      0    0       0   
  566 KEG  
  359 KEL      0    0       0   
 2939 KEM   0     65.78 24.60 19 Kemi, FI
  658 KEU  
  198 KEW      0    0       0   
  886 KFA  
 1494 KFAY     0   34.98  -78.88   58 Fayetteville, NC
  856 KFD  
 2670 KFK  
  183 KFL      0    0       0   
 1333 KFLL     0   26.07  -80.15    3 Ft. Ldrdale/Hlywd, FL
 1368 KFLW
 1743 KFOE 
 1274 KGBR 0 0 0
 1176 KGE  
  772 KGJ  
 1411 KGJT
  866 KGN  
 2603 KGP  
 2643 KGR  
  391 KGS      0    0       0   
  668 KGT  
 2072 KGY  
 3148 KHG  
 1450 KHI 41780 24.91 67.16 30 Jinnah/Karachi Intl, PK
 2898 KHO  
 1621 KHR  
  216 KIA      0    0       0   
 1464 KIA? 
 1340 KIAD  72403   38.98  -77.47 0085 Dulles Intl, VA
 1434 KIAH  72243   29.97  -95.35 0013 Houston Intl, TX
 2143 KIF` 
 2114 KIK  
 1783 KILM 
  342 KIN      0    0       0   
  241 KIX      0    0       0   
  204 KJA      0    0       0   
 1488 KJAX  72206   30.50  -81.70 0009 Jacksonville, FL
 2797 KJB  
  208 KJF      0    0       0   
 1292 KJF? 
 1341 KJFK  74486   40.65  -73.78 0007 New York JFK, NY
 2091 KJK       0   35.55  126.37    9 Gunsan, KO  
 1536 KJP   78397   17.93  -76.78    9 Kingston, JM   
 1114 KJS   78388   18.50  -77.91    1 Montego Bay/Sangster, JM  
 2556 KJX  
  569 KKA  
  731 KKB  
  461 KKC  
  468 KKD  
 1206 KKF  
 2718 KKI  
 2849 KKJ  
  652 KKK      0   50.50   30.50  178 Kiev/Zhulyany 
  489 KKL      0    0       0    
  464 KKM  
  389 KKOK      0    0       0   
  497 KKP  
  463 KKS  
  692 KKT  
  194 KLA      0    0       0   
 2333 KLA% 
 1215 KLA? 
 2140 KLAW 
 1397 KLAX
  715 KLE  
  220 KLG      0    0       0   
  815 KLI  
 1342 KLIT
 1722 KLL  
  306 KLS      0    0       0   
  616 KLaS 72386   36.08 -115.17  664 Las Vegas/Mccarr, NV
  214 KMC      0    0       0   
 2848 KMC? 
 1849 KMCC 
 1319 KMCI
 1396 KMCO
 2280 KMD  
  320 KME      0    0       0   
 2325 KMH  
  224 KMI      0    0       0   
 1444 KMI? 
 1402 KMKE
  796 KML  
  475 KMM  
  793 KMP  
 2038 KMR  
  218 KMS      0    0       0   
 1326 KMSY
  814 KMcO 72205   28.43  -81.32   32 Orlando Jetport , FL
 1477 KNG  
 1480 KNK  
 1287 KNM  
  674 KNZ  
  352 KOA      0    0       0   
 1448 KOAK
   80 KOB  90014   34.47  135.22 0059 Kobe, JP
  831 KOBD 
 1284 KOD  
 2944 KOK   0     63.72 23.14 26 Kokkola, FI
 1467 KOKC
  642 KOM      0    0       0  
  259 KON      0    0       0   
 1855 KONC 
 1322 KONT
 1460 KONW 
  245 KOR      0    0       0  
  857 KOR? 
 1235 KOR@ 
 1564 KORDQ
 1502 KORF
  535 KOhD     0    0       0  
  719 KPA  
 1455 KPAE
  243 KPB      0    0       0   
 1330 KPBI
 1530 KPBW 
 2052 KPC      0   33.30  126.29   25 Jeju, KO 
  185 KPD      0    0       0   
 1445 KPDX
 1888 KPFX 
  212 KPH      0    0       0   
 1485 KPHL
 1447 KPHX
  341 KPI      0    0       0   
 1471 KPIH 72578 42.92  -112.57  1365 Pocatello, ID
 2258 KPK      0   35.10  128.56    4 Pusan/Kimhae, KO  
 1498 KPL  
  810 KPMD 72382   34.63 -118.08  774 Palmdale Product, CA
 1327 KPNS 
 1439 KPO  
 1504 KPS      0   35.05  128.05    8 Sacheon, KO 
  335 KPT      0    0       0   
  555 KPV  
 1487 KPVD
  192 KRD      0    0       0   
 1552 KRG  
  629 KRI  
 1641 KRIV 
 1317 KRNO
  681 KRO  
  885 KRP  
  279 KRS      0    0       0   
 1173 KS4& 
  181 KSA      0    0       0   
 1332 KSAN
 1321 KSAT
 2069 KSAW 
  383 KSB      0    0       0   
  395 KSD  
  184 KSE      0    0       0   
 1438 KSEA
 1948 KSEW 
  802 KSE` 
  191 KSF      0    0       0   
 1854 KSF$ 
 1151 KSF? 
 1338 KSFO
  697 KSH  
 1529 KSHV
 1196 KSI      0   37.47  126.45    7 Incheon Intl, KO 
  240 KSJ      0    0       0   
 1463 KSJC
  188 KSL      0    0       0   
 1400 KSLA
 1318 KSLC
 1952 KSLF 
 1740 KSLN 
 2450 KSLS 
 2078 KSLX 
  189 KSM      0    0       0   
 1324 KSMF?
  190 KSN      0    0       0   
 1323 KSNA
 1474 KSNW 
 1560 KSO  47122   37.08  127.03   12 Osan, KO 
  862 KSQN 
  255 KSR      0    0       0   
  313 KSS  47110   37.56  126.79   18 Seoul/Kimpo Intl, KO  
  625 KST  
 2937 KSU   01223 63.11 7.82 62 Kristiansund, NO
 1325 KSUU 74516   38.26 -121.93   19 Travis AFB, CA
  356 KSY      0    0       0   
 1462 KTC  
 1691 KTCM 
 1247 KTF  
 1170 KTJ  
  347 KTL      0    0       0   
 1413 KTLH
  215 KTP      0    0       0   
 1404 KTPA
 2054 KTPW 
 2940 KTT   02723 67.70 24.85 196 Kittila, FI
  362 KTU     0   36.42  127.30   58 Chungju, KO
 1486 KTUL
  355 KTY      0    0       0   
   81 KUL  90042    3.12  101.55 0022 Kuala Lumpur/SU, MS
 2949 KUO   0     63.01 27.80 99 Kuopio, FI
 1525 KVC  
  829 KVR  
 1166 KWBN 
 1634 KWI  
 1839 KWRB 
 1742 KWRI 
 1613 KXI  
 2698 KXN  
 1650 KYUM 
 2858 LA8 
 2731 LAC  
 2766 LAF  
   82 LAN  72539   42.77  -84.60 0266 Lansing, MI
 2808 LAP  
 3139 LAR  
   83 LAS  72386   36.08 -115.17 0664 Las Vegas/McCrrn, NV
 2568 LATI  13615   41.33   19.78   90 Tirana, Albania
 2146 LAW  
   84 LAX  72295   33.93 -118.40 0034 Los Angeles, CA
  682 LAY  
   85 LBB  72267   33.65 -101.82 0988 Lubbock Intl, TX
 1177 LBD  
 1199 LBG      0   32.10   34.90   41 Tel Aviv  
 1249 LBJ  
 1612 LBP  
 1014 LBSF     0   42.80   23.40  530 Sofia
 2569 LBWN  15552   43.20   27.92   43 Varna, Bulgaria
 1311 LCA  
 1850 LCB  
 2957 LCH  72240  30.12  -93.22  10 Lake Charls, LA/US
  269 LCK      0   39.82  -82.93  227 Rickenbacker AFB, OH 
 1015 LCLK     0   34.90   33.70    2 Larnaca
 1872 LCQ  
  863 LCY  
 2571 LDDU  14474   42.56   18.27  161 Dubrovnik, Croatia
  727 LDR  
 2570 LDSP  14444   43.50   16.30   19 Split, Croatia
 1016 LDZA     0   45.90   16.10  106 Zagreb
 1017 LEAL     0   38.30   -0.50   42 Alicante
 1018 LEAM     0   36.80   -2.40   21 Almeria
 1019 LEBB     0   43.30   -2.90   42 Bilbao
 1020 LEBL     0   41.30    2.10    3 Barcelona
 1021 LEIB     0   38.90    1.40    7 Ibiza
  827 LEL  
 1022 LEMD     0   40.50   -3.60  609 Madrid
 1023 LEMG     0   36.70   -4.50   15 Malaga
 1240 LEMH 08314   39.87    4.23   82 Mahon/Menorca, SP
 1024 LEPA     0   39.50    2.70    9 Palma de Mallorca
 1025 LEVC     0   39.50   -0.50   68 Valencia
